"state","county","county_fips","year","lcl","median","ucl"
"IL","McHenry",17111,1993,13.3705601587457,16.7132001984322,21.7271602579618
"IL","McLean",17113,1993,22.8754345194616,28.594293149327,37.1725810941252
"IL","Macon",17115,1993,25.5398961042042,31.9248701302553,41.5023311693319
"IL","Macoupin",17117,1993,22.2825622850217,27.8532028562771,36.2091637131602
"IL","Madison",17119,1993,23.5903278212233,29.4879097765291,38.3342827094879
"IL","Marion",17121,1993,24.6409429655122,30.8011787068903,40.0415323189573
"IL","Marshall",17123,1993,20.658320569213,25.8229007115162,33.5697709249711
"IL","Mason",17125,1993,23.9810898119177,29.9763622648972,38.9692709443663
"IL","Massac",17127,1993,21.9405600992669,27.4257001240836,35.6534101613086
"IL","Menard",17129,1993,23.1143254795285,28.8929068494107,37.5607789042339
"IL","Mercer",17131,1993,22.1516583831069,27.6895729788837,35.9964448725488
"IL","Monroe",17133,1993,14.5223452304845,18.1529315381056,23.5988109995373
"IL","Montgomery",17135,1993,25.3384720936736,31.673090117092,41.1750171522195
"IL","Morgan",17137,1993,22.0329200933301,27.5411501166627,35.8034951516615
"IL","Moultrie",17139,1993,22.5426905763098,28.1783632203872,36.6318721865034
"IL","Ogle",17141,1993,19.6822239145061,24.6027798931326,31.9836138610724
"IL","Peoria",17143,1993,22.2894911842189,27.8618639802736,36.2204231743557
"IL","Perry",17145,1993,24.3948039658144,30.493504957268,39.6415564444484
"IL","Piatt",17147,1993,22.5647373917572,28.2059217396965,36.6676982616055
"IL","Pike",17149,1993,22.987716664165,28.7346458302063,37.3550395792682
"IL","Pope",17151,1993,21.2658148742326,26.5822685927907,34.5569491706279
"IL","Pulaski",17153,1993,21.3026346289765,26.6282932862206,34.6167812720868
"IL","Putnam",17155,1993,23.30213627934,29.127670349175,37.8659714539275
"IL","Randolph",17157,1993,23.9276006474192,29.909500809274,38.8823510520562
"IL","Richland",17159,1993,22.404702401303,28.0058780016288,36.4076414021174
"IL","Rock Island",17161,1993,21.0469863041782,26.3087328802227,34.2013527442896
"IL","St. Clair",17163,1993,20.6849254497374,25.8561568121718,33.6130038558233
"IL","Saline",17165,1993,22.417357511975,28.0216968899688,36.4282059569595
"IL","Sangamon",17167,1993,21.7547232082187,27.1934040102734,35.3514252133554
"IL","Schuyler",17169,1993,25.1225105843806,31.4031382304757,40.8240796996184
"IL","Scott",17171,1993,21.4223293811483,26.7779117264354,34.811285244366
"IL","Shelby",17173,1993,21.9970666334238,27.4963332917797,35.7452332793136
"IL","Stark",17175,1993,25.1549301386841,31.4436626733551,40.8767614753616
"IL","Stephenson",17177,1993,18.6548935989495,23.3186169986868,30.3142020982929
"IL","Tazewell",17179,1993,21.6537070596558,27.0671338245698,35.1872739719407
"IL","Union",17181,1993,21.1272216670516,26.4090270838145,34.3317352089588
"IL","Vermilion",17183,1993,19.5345903631245,24.4182379539056,31.7437093400773
"IL","Wabash",17185,1993,22.7332178131405,28.4165222664257,36.9414789463534
"IL","Warren",17187,1993,22.2799178275195,27.8498972843993,36.2048664697191
"IL","Washington",17189,1993,21.2449732869474,26.5562166086842,34.5230815912895
"IL","Wayne",17191,1993,24.2800081900974,30.3500102376218,39.4550133089083
"IL","White",17193,1993,17.5392445567379,21.9240556959224,28.5012724046991
"IL","Whiteside",17195,1993,15.9425189497953,19.9281486872442,25.9065932934174
"IL","Will",17197,1993,21.9148347770439,27.3935434713049,35.6116065126964
"IL","Williamson",17199,1993,23.0139165098123,28.7673956372654,37.397614328445
"IL","Winnebago",17201,1993,18.6368498409338,23.2960623011673,30.2848809915175
"IL","Woodford",17203,1993,22.6497903493773,28.3122379367216,36.805909317738
"IL","Adams",17001,1994,28.2683957798889,35.3354947248611,45.9361431423194
"IL","Alexander",17003,1994,17.6992497576946,22.1240621971183,28.7612808562538
"IL","Bond",17005,1994,29.5690555246744,36.961319405843,48.0497152275959
"IL","Boone",17007,1994,15.7984367704724,19.7480459630905,25.6724597520176
"IL","Brown",17009,1994,27.3154222033864,34.144277754233,44.3875610805028
"IL","Bureau",17011,1994,28.7679393834185,35.9599242292731,46.747901498055
"IL","Calhoun",17013,1994,20.860740690729,26.0759258634113,33.8987036224347
"IL","Carroll",17015,1994,24.5093113296261,30.6366391620326,39.8276309106424
"IL","Cass",17017,1994,27.7321996152792,34.665249519099,45.0648243748287
"IL","Champaign",17019,1994,28.9984785005337,36.2480981256671,47.1225275633672
"IL","Christian",17021,1994,27.4038680926395,34.2548351157993,44.5312856505391
"IL","Clark",17023,1994,26.5963363762589,33.2454204703237,43.2190466114208
"IL","Clay",17025,1994,29.5598842076614,36.9498552595767,48.0348118374497
"IL","Clinton",17027,1994,27.1271736830654,33.9089671038317,44.0816572349812
"IL","Coles",17029,1994,28.5794063898585,35.7242579873231,46.44153538352
"IL","Cook",17031,1994,27.2205422936968,34.025677867121,44.2333812272573
"IL","Crawford",17033,1994,26.6971439408541,33.3714299260676,43.3828589038879
"IL","Cumberland",17035,1994,27.3562033076731,34.1952541345913,44.4538303749688
"IL","DeKalb",17037,1994,26.7746334101216,33.468291762652,43.5087792914476
"IL","De Witt",17039,1994,26.7798745939253,33.4748432424067,43.5172962151287
"IL","Douglas",17041,1994,31.0636926264943,38.8296157831179,50.4785005180533
"IL","DuPage",17043,1994,21.5412426587981,26.9265533234976,35.0045193205468
"IL","Edgar",17045,1994,30.7478579852339,38.4348224815423,49.9652692260051
"IL","Edwards",17047,1994,30.4055225236806,38.0069031546007,49.408974100981
"IL","Effingham",17049,1994,26.0829317856802,32.6036647321003,42.3847641517303
"IL","Fayette",17051,1994,27.2217743035236,34.0272178794045,44.2353832432258
"IL","Ford",17053,1994,29.0831848618652,36.3539810773315,47.2601754005309
"IL","Franklin",17055,1994,23.6285202241947,29.5356502802433,38.3963453643163
"IL","Fulton",17057,1994,28.9412186760632,36.1765233450791,47.0294803486028
"IL","Gallatin",17059,1994,28.6265967898648,35.783245987331,46.5182197835303
"IL","Greene",17061,1994,25.4906703243648,31.863337905456,41.4223392770928
"IL","Grundy",17063,1994,22.3098878919204,27.8873598649005,36.2535678243706
"IL","Hamilton",17065,1994,27.9838660452456,34.9798325565569,45.473782323524
"IL","Hancock",17067,1994,25.1807814323742,31.4759767904677,40.9187698276081
"IL","Hardin",17069,1994,24.2198637456384,30.274829682048,39.3572785866624
"IL","Henderson",17071,1994,27.5565074428537,34.4456343035671,44.7793245946373
"IL","Henry",17073,1994,21.8109561539137,27.2636951923921,35.4428037501097
"IL","Iroquois",17075,1994,26.5082347157721,33.1352933947152,43.0758814131297
"IL","Jackson",17077,1994,26.3813494772223,32.9766868465279,42.8696929004862
"IL","Jasper",17079,1994,27.71108213121,34.6388526640125,45.0305084632163
"IL","Jefferson",17081,1994,27.5555013378395,34.4443766722993,44.7776896739891
"IL","Jersey",17083,1994,25.5130414218435,31.8913017773044,41.4586923104957
"IL","Jo Daviess",17085,1994,21.6529860327298,27.0662325409123,35.1861023031859
"IL","Johnson",17087,1994,27.0882458081147,33.8603072601433,44.0183994381863
"IL","Kane",17089,1994,26.8459511718575,33.5574389648219,43.6246706542685
"IL","Kankakee",17091,1994,17.9251415799354,22.4064269749193,29.1283550673951
"IL","Kendall",17093,1994,25.9654010608947,32.4567513261184,42.1937767239539
"IL","Knox",17095,1994,25.6589387997171,32.0736734996464,41.6957755495404
"IL","Lake",17097,1994,27.5010473554314,34.3763091942893,44.6892019525761
"IL","LaSalle",17099,1994,28.0507483657389,35.0634354571736,45.5824660943257
"IL","Lawrence",17101,1994,24.4598227123669,30.5747783904586,39.7472119075962
"IL","Lee",17103,1994,14.4547824053039,18.0684780066299,23.4890214086189
"IL","Livingston",17105,1994,26.1110317250941,32.6387896563676,42.4304265532779
"IL","Logan",17107,1994,26.7077943869948,33.3847429837435,43.4001658788666
"IL","McDonough",17109,1994,27.6772247771124,34.5965309713905,44.9754902628077
"IL","McHenry",17111,1994,15.96057984834,19.950724810425,25.9359422535525
"IL","McLean",17113,1994,28.1203481389984,35.1504351737481,45.6955657258725
"IL","Macon",17115,1994,27.5664350054233,34.4580437567792,44.7954568838129
"IL","Macoupin",17117,1994,30.0332562368367,37.5415702960459,48.8040413848596
"IL","Madison",17119,1994,28.8249522106297,36.0311902632871,46.8405473422732
"IL","Marion",17121,1994,26.1477921747212,32.6847402184015,42.490162283922
"IL","Marshall",17123,1994,27.008061250891,33.7600765636137,43.8880995326978
"IL","Mason",17125,1994,28.5326572117242,35.6658215146553,46.3655679690518
"IL","Massac",17127,1994,25.1567211002727,31.4459013753409,40.8796717879432
"IL","Menard",17129,1994,30.0579156882246,37.5723946102807,48.8441129933649
"IL","Mercer",17131,1994,27.8752251965654,34.8440314957067,45.2972409444187
"IL","Monroe",17133,1994,16.9177059104344,21.147132388043,27.4912721044559
"IL","Montgomery",17135,1994,26.2217733802613,32.7772167253266,42.6103817429246
"IL","Morgan",17137,1994,26.7355292471387,33.4194115589233,43.4452350266003
"IL","Moultrie",17139,1994,30.38098541452,37.9762317681501,49.3691012985951
"IL","Ogle",17141,1994,23.7455467854352,29.6819334817939,38.5865135263321
"IL","Peoria",17143,1994,27.658808649647,34.5735108120587,44.9455640556764
"IL","Perry",17145,1994,28.1558770403337,35.1948463004171,45.7533001905422
"IL","Piatt",17147,1994,30.2023625732283,37.7529532165353,49.0788391814959
"IL","Pike",17149,1994,26.0357425578807,32.5446781973509,42.3080816565561
"IL","Pope",17151,1994,27.3903103580831,34.2378879476038,44.509254331885
"IL","Pulaski",17153,1994,27.118295723905,33.8978696548813,44.0672305513457
"IL","Putnam",17155,1994,27.5152652337961,34.3940815422451,44.7123060049187
"IL","Randolph",17157,1994,26.2148477222005,32.7685596527507,42.5991275485759
"IL","Richland",17159,1994,26.9386062279204,33.6732577849005,43.7752351203707
"IL","Rock Island",17161,1994,24.4255825514533,30.5319781893166,39.6915716461115
"IL","St. Clair",17163,1994,24.9053821329433,31.1317276661791,40.4712459660329
"IL","Saline",17165,1994,23.6889844074027,29.6112305092534,38.4945996620294
"IL","Sangamon",17167,1994,26.0421601798427,32.5527002248033,42.3185102922443
"IL","Schuyler",17169,1994,29.609745804121,37.0121822551512,48.1158369316966
"IL","Scott",17171,1994,26.7032135076721,33.3790168845902,43.3927219499672
"IL","Shelby",17173,1994,26.832166025984,33.5402075324799,43.6022697922239
"IL","Stark",17175,1994,27.3521149231999,34.1901436539999,44.4471867501999
"IL","Stephenson",17177,1994,22.2038056110947,27.7547570138683,36.0811841180288
"IL","Tazewell",17179,1994,27.604270299266,34.5053378740825,44.8569392363073
"IL","Union",17181,1994,26.2200454938688,32.775056867336,42.6075739275369
"IL","Vermilion",17183,1994,24.0262812415285,30.0328515519107,39.0427070174839
"IL","Wabash",17185,1994,26.2453727822758,32.8067159778448,42.6487307711982
"IL","Warren",17187,1994,27.8026438141779,34.7533047677224,45.1792961980391
"IL","Washington",17189,1994,28.2861674859732,35.3577093574665,45.9650221647065
"IL","Wayne",17191,1994,28.9826003191182,36.2282503988977,47.096725518567
"IL","White",17193,1994,23.0733748192237,28.8417185240297,37.4942340812386
"IL","Whiteside",17195,1994,17.4561525726702,21.8201907158377,28.3662479305891
"IL","Will",17197,1994,26.2657688624087,32.8322110780108,42.6818744014141
"IL","Williamson",17199,1994,24.9522831760752,31.190353970094,40.5474601611223
"IL","Winnebago",17201,1994,22.6536475359461,28.3170594199326,36.8121772459124
"IL","Woodford",17203,1994,29.0967774076947,36.3709717596184,47.2822632875039
"IL","Adams",17001,1995,24.9000675382699,31.1250844228374,40.4626097496886
"IL","Alexander",17003,1995,18.8650374659041,23.5812968323801,30.6556858820941
"IL","Bond",17005,1995,25.1008822150396,31.3761027687994,40.7889335994393
"IL","Boone",17007,1995,12.1841170615709,15.2301463269636,19.7991902250527
"IL","Brown",17009,1995,26.7108649836275,33.3885812295343,43.4051555983946
"IL","Bureau",17011,1995,26.3226801716623,32.9033502145779,42.7743552789513
"IL","Calhoun",17013,1995,17.1961100929354,21.4951376161693,27.9436789010201
"IL","Carroll",17015,1995,22.2984796356985,27.8730995446231,36.2350294080101
"IL","Cass",17017,1995,25.7188379271162,32.1485474088952,41.7931116315637
"IL","Champaign",17019,1995,25.8090243024571,32.2612803780713,41.9396644914927
"IL","Christian",17021,1995,26.6010867379965,33.2513584224957,43.2267659492444
"IL","Clark",17023,1995,25.0258411341092,31.2823014176365,40.6669918429274
"IL","Clay",17025,1995,26.6902044165362,33.3627555206703,43.3715821768714
"IL","Clinton",17027,1995,24.4478445485822,30.5598056857277,39.7277473914461
"IL","Coles",17029,1995,24.3675945213747,30.4594931517183,39.5973410972339
"IL","Cook",17031,1995,23.7978512707095,29.7473140883868,38.6715083149029
"IL","Crawford",17033,1995,28.0454965998888,35.056870749861,45.5739319748193
"IL","Cumberland",17035,1995,27.1685236565521,33.9606545706901,44.1488509418971
"IL","DeKalb",17037,1995,26.1078849128158,32.6348561410197,42.4253129833257
"IL","De Witt",17039,1995,28.5632088855127,35.7040111068909,46.4152144389582
"IL","Douglas",17041,1995,28.9453581606303,36.1816977007878,47.0362070110242
"IL","DuPage",17043,1995,19.0537059047022,23.8171323808777,30.9622720951411
"IL","Edgar",17045,1995,24.2408012842865,30.3010016053582,39.3913020869656
"IL","Edwards",17047,1995,25.2120352394886,31.5150440493608,40.969557264169
"IL","Effingham",17049,1995,24.7030539861811,30.8788174827264,40.1424627275443
"IL","Fayette",17051,1995,23.6953388187044,29.6191735233805,38.5049255803947
"IL","Ford",17053,1995,24.292171289212,30.365214111515,39.4747783449695
"IL","Franklin",17055,1995,22.6389542006886,28.2986927508608,36.788300576119
"IL","Fulton",17057,1995,24.5102216103112,30.637777012889,39.8291101167557
"IL","Gallatin",17059,1995,23.7359886372345,29.6699857965431,38.570981535506
"IL","Greene",17061,1995,25.8103247878891,32.2629059848613,41.9417777803197
"IL","Grundy",17063,1995,20.1307042058889,25.1633802573611,32.7123943345694
"IL","Hamilton",17065,1995,25.9578490482393,32.4473113102991,42.1815047033889
"IL","Hancock",17067,1995,25.6888976595619,32.1111220744524,41.7444586967881
"IL","Hardin",17069,1995,22.2750482277532,27.8438102846915,36.1969533700989
"IL","Henderson",17071,1995,23.8658190861542,29.8322738576927,38.7819560150005
"IL","Henry",17073,1995,18.2610624993646,22.8263281242057,29.6742265614674
"IL","Iroquois",17075,1995,27.5738363991253,34.4672954989066,44.8074841485786
"IL","Jackson",17077,1995,23.9591788990633,29.9489736238292,38.9336657109779
"IL","Jasper",17079,1995,26.272400493803,32.8405006172537,42.6926508024299
"IL","Jefferson",17081,1995,24.5196412109543,30.6495515136929,39.8444169678008
"IL","Jersey",17083,1995,26.6339736504875,33.2924670631094,43.2802071820422
"IL","Jo Daviess",17085,1995,21.6612956785903,27.0766195982379,35.1996054777092
"IL","Johnson",17087,1995,20.9983786450156,26.2479733062695,34.1223652981504
"IL","Kane",17089,1995,26.6824369200333,33.3530461500417,43.3589599950542
"IL","Kankakee",17091,1995,17.6209512357936,22.026189044742,28.6340457581646
"IL","Kendall",17093,1995,24.7747395458351,30.9684244322938,40.258951761982
"IL","Knox",17095,1995,23.5331887458578,29.4164859323222,38.2414317120189
"IL","Lake",17097,1995,22.5519064151875,28.1898830189843,36.6468479246796
"IL","LaSalle",17099,1995,26.8646939024395,33.5808673780493,43.6551275914641
"IL","Lawrence",17101,1995,21.9796519625797,27.4745649532246,35.716934439192
"IL","Lee",17103,1995,13.3913357307457,16.7391696634321,21.7609205624617
"IL","Livingston",17105,1995,24.0834925420661,30.1043656775826,39.1356753808573
"IL","Logan",17107,1995,25.196964317049,31.4962053963113,40.9450670152047
"IL","McDonough",17109,1995,26.5469281852454,33.1836602315567,43.1387583010238
"IL","McHenry",17111,1995,17.1364862432353,21.4206078040441,27.8467901452574
"IL","McLean",17113,1995,26.9595462721201,33.6994328401502,43.8092626921952
"IL","Macon",17115,1995,25.0813079739854,31.3516349674817,40.7571254577262
"IL","Macoupin",17117,1995,26.3280561526143,32.9100701907679,42.7830912479982
"IL","Madison",17119,1995,24.4886510941989,30.6108138677486,39.7940580280732
"IL","Marion",17121,1995,27.5078033329992,34.384754166249,44.7001804161236
"IL","Marshall",17123,1995,23.312230727298,29.1402884091225,37.8823749318593
"IL","Mason",17125,1995,24.9746684226318,31.2183355282897,40.5838361867766
"IL","Massac",17127,1995,22.1650174527508,27.7062718159385,36.01815336072
"IL","Menard",17129,1995,23.7216533346033,29.6520666682541,38.5476866687303
"IL","Mercer",17131,1995,26.1485546989511,32.6856933736889,42.4914013857956
"IL","Monroe",17133,1995,15.850966371486,19.8137079643575,25.7578203536648
"IL","Montgomery",17135,1995,26.4552839356853,33.0691049196066,42.9898363954886
"IL","Morgan",17137,1995,25.1899371624961,31.4874214531201,40.9336478890561
"IL","Moultrie",17139,1995,27.8934543390966,34.8668179238708,45.3268633010321
"IL","Ogle",17141,1995,22.9508081220091,28.6885101525113,37.2950631982647
"IL","Peoria",17143,1995,24.6630159317859,30.8287699147324,40.0774008891521
"IL","Perry",17145,1995,27.0509574261065,33.8136967826332,43.9578058174231
"IL","Piatt",17147,1995,27.2419357553233,34.0524196941542,44.2681456024004
"IL","Pike",17149,1995,23.1808832803804,28.9761041004755,37.6689353306181
"IL","Pope",17151,1995,24.1419790477161,30.1774738096451,39.2307159525387
"IL","Pulaski",17153,1995,22.779330691017,28.4741633637713,37.0164123729027
"IL","Putnam",17155,1995,22.9439143727352,28.6798929659189,37.2838608556946
"IL","Randolph",17157,1995,24.1437694008358,30.1797117510447,39.2336252763582
"IL","Richland",17159,1995,28.2290266971939,35.2862833714923,45.8721683829401
"IL","Rock Island",17161,1995,25.3441359635024,31.680169954378,41.1842209406914
"IL","St. Clair",17163,1995,21.6871409826535,27.1089262283169,35.2416040968119
"IL","Saline",17165,1995,22.0443491283806,27.5554364104758,35.8220673336185
"IL","Sangamon",17167,1995,27.2460184099211,34.0575230124014,44.2747799161219
"IL","Schuyler",17169,1995,25.9899024162169,32.4873780202711,42.2335914263525
"IL","Scott",17171,1995,26.8751379103826,33.5939223879783,43.6720991043718
"IL","Shelby",17173,1995,26.7574361817521,33.4467952271901,43.4808337953471
"IL","Stark",17175,1995,25.408118775332,31.760148469165,41.2881930099146
"IL","Stephenson",17177,1995,20.4731590397732,25.5914487997166,33.2688834396315
"IL","Tazewell",17179,1995,25.0264046447686,31.2830058059607,40.667907547749
"IL","Union",17181,1995,23.7513283591401,29.6891604489252,38.5959085836027
"IL","Vermilion",17183,1995,22.0122026802507,27.5152533503133,35.7698293554073
"IL","Wabash",17185,1995,28.0105070545991,35.0131338182488,45.5170739637235
"IL","Warren",17187,1995,23.6388167366185,29.5485209207731,38.413077197005
"IL","Washington",17189,1995,26.2820272833477,32.8525341041846,42.7082943354399
"IL","Wayne",17191,1995,28.1241425725303,35.1551782156629,45.7017316803617
"IL","White",17193,1995,22.3675093406577,27.9593866758221,36.3472026785688
"IL","Whiteside",17195,1995,15.6392621495266,19.5490776869082,25.4138009929807
"IL","Will",17197,1995,21.8990033814598,27.3737542268248,35.5858804948723
"IL","Williamson",17199,1995,25.1583966388458,31.4479957985573,40.8823945381244
"IL","Winnebago",17201,1995,18.2192710969443,22.7740888711804,29.6063155325345
"IL","Woodford",17203,1995,27.5998393122175,34.4997991402719,44.8497388823535
"IL","Adams",17001,1996,21.8106743651408,27.263342956426,35.4423458433538
"IL","Alexander",17003,1996,16.1638504941969,20.2048131177462,26.26625705307
"IL","Bond",17005,1996,23.1343550555311,28.9179438194139,37.593326965238
"IL","Boone",17007,1996,12.6867220976592,15.858402622074,20.6159234086962
"IL","Brown",17009,1996,22.8776602785071,28.5970753481339,37.1761979525741
"IL","Bureau",17011,1996,21.4242870865647,26.7803588582059,34.8144665156677
"IL","Calhoun",17013,1996,16.0451772201075,20.0564715251343,26.0734129826746
"IL","Carroll",17015,1996,20.2471212459549,25.3089015574437,32.9015720246768
"IL","Cass",17017,1996,21.1495430365926,26.4369287957408,34.368007434463
"IL","Champaign",17019,1996,25.8881005271554,32.3601256589443,42.0681633566276
"IL","Christian",17021,1996,22.2354588845935,27.7943236057419,36.1326206874645
"IL","Clark",17023,1996,22.6175674559247,28.2719593199059,36.7535471158776
"IL","Clay",17025,1996,21.6761848052618,27.0952310065773,35.2238003085505
"IL","Clinton",17027,1996,22.0541165707227,27.5676457134033,35.8379394274243
"IL","Coles",17029,1996,24.3331381461054,30.4164226826317,39.5413494874212
"IL","Cook",17031,1996,21.0060336781447,26.2575420976808,34.1348047269851
"IL","Crawford",17033,1996,24.2924812191725,30.3656015239656,39.4752819811553
"IL","Cumberland",17035,1996,23.3363596488615,29.1704495610769,37.9215844293999
"IL","DeKalb",17037,1996,24.6547616296751,30.8184520370939,40.0639876482221
"IL","De Witt",17039,1996,25.6875971902014,32.1094964877518,41.7423454340773
"IL","Douglas",17041,1996,23.5221044897668,29.4026306122085,38.223419795871
"IL","DuPage",17043,1996,16.3612505547246,20.4515631934057,26.5870321514274
"IL","Edgar",17045,1996,25.6826915744458,32.1033644680573,41.7343738084745
"IL","Edwards",17047,1996,23.3949744366327,29.2437180457909,38.0168334595281
"IL","Effingham",17049,1996,22.5416088827292,28.1770111034115,36.630114434435
"IL","Fayette",17051,1996,21.2902922064543,26.6128652580679,34.5967248354883
"IL","Ford",17053,1996,21.9882107133297,27.4852633916621,35.7308424091608
"IL","Franklin",17055,1996,21.8765569090178,27.3456961362723,35.5494049771539
"IL","Fulton",17057,1996,23.7348611429242,29.6685764286553,38.5691493572519
"IL","Gallatin",17059,1996,24.795298195203,30.9941227440037,40.2923595672049
"IL","Greene",17061,1996,22.0452260666434,27.5565325833042,35.8234923582955
"IL","Grundy",17063,1996,20.2611028752218,25.3263785940273,32.9242921722355
"IL","Hamilton",17065,1996,20.4936215693131,25.6170269616413,33.3021350501337
"IL","Hancock",17067,1996,24.0486418903267,30.0608023629084,39.079043071781
"IL","Hardin",17069,1996,19.7497530444335,24.6871913055419,32.0933486972044
"IL","Henderson",17071,1996,20.805688699978,26.0071108749725,33.8092441374643
"IL","Henry",17073,1996,19.1417177057279,23.9271471321598,31.1052912718078
"IL","Iroquois",17075,1996,23.8449181482853,29.8061476853567,38.7479919909637
"IL","Jackson",17077,1996,24.238880615494,30.2986007693675,39.3881810001778
"IL","Jasper",17079,1996,24.4484706951575,30.5605883689469,39.728764879631
"IL","Jefferson",17081,1996,22.8532763311477,28.5665954139346,37.136574038115
"IL","Jersey",17083,1996,22.0568643342322,27.5710804177903,35.8424045431274
"IL","Jo Daviess",17085,1996,19.0186191499393,23.7732739374241,30.9052561186514
"IL","Johnson",17087,1996,21.235771868638,26.5447148357975,34.5081292865368
"IL","Kane",17089,1996,20.7591114797252,25.9488893496565,33.7335561545535
"IL","Kankakee",17091,1996,14.3326814461624,17.915851807703,23.2906073500139
"IL","Kendall",17093,1996,23.4194912033987,29.2743640042484,38.0566732055229
"IL","Knox",17095,1996,24.2606057120138,30.3257571400172,39.4234842820224
"IL","Lake",17097,1996,23.9702515878537,29.9628144848172,38.9516588302623
"IL","LaSalle",17099,1996,22.483362270701,28.1042028383763,36.5354636898892
"IL","Lawrence",17101,1996,19.9793481256231,24.9741851570289,32.4664407041375
"IL","Lee",17103,1996,10.7948367745106,13.4935459681383,17.5416097585798
"IL","Livingston",17105,1996,24.0394243078781,30.0492803848476,39.0640645003019
"IL","Logan",17107,1996,22.9084565883465,28.6355707354332,37.2262419560631
"IL","McDonough",17109,1996,23.5665853401993,29.4582316752492,38.2957011778239
"IL","McHenry",17111,1996,15.7048703893374,19.6310879866717,25.5204143826733
"IL","McLean",17113,1996,22.242002689932,27.802503362415,36.1432543711394
"IL","Macon",17115,1996,23.298891563572,29.1236144544651,37.8606987908046
"IL","Macoupin",17117,1996,24.1230584974076,30.1538231217595,39.1999700582873
"IL","Madison",17119,1996,24.43019430896,30.5377428862,39.69906575206
"IL","Marion",17121,1996,23.1888967019299,28.9861208774123,37.681957140636
"IL","Marshall",17123,1996,24.0790577524533,30.0988221905666,39.1284688477366
"IL","Mason",17125,1996,23.1713188826154,28.9641486032692,37.6533931842499
"IL","Massac",17127,1996,21.1088682747658,26.3860853434572,34.3019109464944
"IL","Menard",17129,1996,22.9094936539012,28.6368670673765,37.2279271875895
"IL","Mercer",17131,1996,21.8167862013513,27.2709827516891,35.4522775771958
"IL","Monroe",17133,1996,13.2636677063356,16.5795846329195,21.5534600227954
"IL","Montgomery",17135,1996,22.3963263671108,27.9954079588885,36.394030346555
"IL","Morgan",17137,1996,22.2481510688296,27.810188836037,36.1532454868481
"IL","Moultrie",17139,1996,25.2622534936094,31.5778168670117,41.0511619271152
"IL","Ogle",17141,1996,21.1141845200799,26.3927306500998,34.3105498451298
"IL","Peoria",17143,1996,21.4145464175101,26.7681830218877,34.798637928454
"IL","Perry",17145,1996,22.8065547703465,28.5081934629332,37.0606515018131
"IL","Piatt",17147,1996,24.5912142629251,30.7390178286563,39.9607231772532
"IL","Pike",17149,1996,23.0453747006184,28.806718375773,37.4487338885049
"IL","Pope",17151,1996,21.0776737961747,26.3470922452183,34.2512199187839
"IL","Pulaski",17153,1996,20.7214456517236,25.9018070646545,33.6723491840508
"IL","Putnam",17155,1996,20.3899012026023,25.4873765032529,33.1335894542288
"IL","Randolph",17157,1996,23.668947114855,29.5861838935688,38.4620390616394
"IL","Richland",17159,1996,21.6816334589289,27.1020418236611,35.2326543707594
"IL","Rock Island",17161,1996,22.2303998423155,27.7879998028943,36.1243997437626
"IL","St. Clair",17163,1996,20.7760541447632,25.9700676809539,33.7610879852401
"IL","Saline",17165,1996,21.4365322801184,26.795665350148,34.8343649551924
"IL","Sangamon",17167,1996,23.2195552302097,29.0244440377621,37.7317772490908
"IL","Schuyler",17169,1996,23.2647477291186,29.0809346613982,37.8052150598177
"IL","Scott",17171,1996,24.3806437286638,30.4758046608298,39.6185460590787
"IL","Shelby",17173,1996,22.1111740501206,27.6389675626507,35.9306578314459
"IL","Stark",17175,1996,25.3646080885761,31.7057601107201,41.2174881439361
"IL","Stephenson",17177,1996,18.5299603354225,23.1624504192781,30.1111855450615
"IL","Tazewell",17179,1996,25.2583956734297,31.5729945917871,41.0448929693232
"IL","Union",17181,1996,23.5354233191394,29.4192791489242,38.2450628936015
"IL","Vermilion",17183,1996,19.8793392391058,24.8491740488823,32.3039262635469
"IL","Wabash",17185,1996,24.4566983370046,30.5708729212558,39.7421347976325
"IL","Warren",17187,1996,23.6412616838059,29.5515771047573,38.4170502361845
"IL","Washington",17189,1996,20.9039872897714,26.1299841122142,33.9689793458785
"IL","Wayne",17191,1996,23.1724897898859,28.9656122373573,37.6552959085646
"IL","White",17193,1996,18.8336267149991,23.5420333937489,30.6046434118736
"IL","Whiteside",17195,1996,15.9083990207082,19.8854987758853,25.8511484086509
"IL","Will",17197,1996,21.1612164010818,26.4515205013522,34.3869766517579
"IL","Williamson",17199,1996,22.0871934475843,27.6089918094804,35.8916893523245
"IL","Winnebago",17201,1996,17.7322022205218,22.1652527756523,28.814828608348
"IL","Woodford",17203,1996,21.4868074419422,26.8585093024277,34.916062093156
"IL","Adams",17001,1997,22.6519980317491,28.3149975396864,36.8094968015923
"IL","Alexander",17003,1997,15.0561817537882,18.8202271922353,24.4662953499058
"IL","Bond",17005,1997,21.4937261534797,26.8671576918496,34.9273049994045
"IL","Boone",17007,1997,10.4065890786782,13.0082363483477,16.910707252852
"IL","Brown",17009,1997,20.502923684275,25.6286546053437,33.3172509869468
"IL","Bureau",17011,1997,21.5154907260675,26.8943634075843,34.9626724298596
"IL","Calhoun",17013,1997,16.6316082444487,20.7895103055609,27.0263633972292
"IL","Carroll",17015,1997,16.8037003962337,21.0046254952922,27.3060131438798
"IL","Cass",17017,1997,22.5242345108813,28.1552931386016,36.6018810801821
