Lat,Lon,avgyield,sd,cv
63.80789948,90,0.00209546,0.000145846,0.052200586
61.90330124,90,0.002133754,0.00014688,0.051627211
65.71250153,91.875,0.001940696,0.000148656,0.057449392
63.80789948,91.875,0.002071006,0.000142359,0.051554341
61.90330124,91.875,0.00212953,0.000146828,0.051711331
65.71250153,93.75,0.001965473,0.000131184,0.050058032
63.80789948,93.75,0.002054002,0.000140488,0.051297941
61.90330124,93.75,0.00211708,0.000146095,0.05175579
65.71250153,95.625,0.001947828,0.000135386,0.052129639
63.80789948,95.625,0.002043078,0.000139249,0.051117377
61.90330124,95.625,0.00210855,0.000145134,0.051623463
65.71250153,97.5,0.001963893,0.000133113,0.050834937
63.80789948,97.5,0.002051793,0.000140892,0.051500909
61.90330124,97.5,0.002110867,0.00014789,0.052546091
65.71250153,99.375,0.001991877,0.000135948,0.051188464
63.80789948,99.375,0.002065414,0.000144725,0.052553018
61.90330124,99.375,0.002118462,0.00015653,0.055416403
65.71250153,101.25,0.002028175,0.000140147,0.051825041
63.80789948,101.25,0.002084095,0.000148484,0.053434701
61.90330124,101.25,0.002132119,0.000156366,0.055003622
65.71250153,103.125,0.002046886,0.000144774,0.053046856
63.80789948,103.125,0.002098845,0.000152571,0.054519701
61.90330124,103.125,0.002159075,0.000159358,0.055356287
65.71250153,105,0.002057876,0.000148407,0.054087388
63.80789948,105,0.002104982,0.000154663,0.055105928
61.90330124,105,0.002177156,0.000164992,0.05683752
65.71250153,106.875,0.002060061,0.000146838,0.053458779
63.80789948,106.875,0.002101011,0.000152312,0.054370962
61.90330124,106.875,0.002180756,0.000164155,0.056455747
65.71250153,108.75,0.002054537,0.000144536,0.052762409
63.80789948,108.75,0.002077738,0.000171978,0.062078894
61.90330124,108.75,0.002177893,0.000161706,0.055686552
65.71250153,110.625,0.002025469,0.00018156,0.06722888
63.80789948,110.625,0.002020085,0.000200794,0.074548913
61.90330124,110.625,0.002162707,0.000158988,0.055134988
65.71250153,112.5,0.002029593,0.000189388,0.069984854
63.80789948,112.5,0.002016334,0.000209373,0.077878969
61.90330124,112.5,0.002115572,0.000191721,0.067967929
65.71250153,114.375,0.002093452,0.000158891,0.056924374
63.80789948,114.375,0.002096783,0.000200441,0.071695738
61.90330124,114.375,0.001954378,0.000257435,0.098791772
65.71250153,116.25,0.002120853,0.000168635,0.059634727
63.80789948,116.25,0.002130988,0.000207096,0.072887153
61.90330124,116.25,0.001998629,0.000268448,0.100737028
65.71250153,118.125,0.002160746,0.000158875,0.055145974
63.80789948,118.125,0.002230654,0.00015825,0.05320745
61.90330124,118.125,0.002114,0.000266341,0.094491793
65.71250153,120,0.002163819,0.00015846,0.054923685
63.80789948,120,0.002250436,0.000185023,0.061662258
61.90330124,120,0.002269351,0.000223715,0.073935952
65.71250153,121.875,0.002132995,0.000159184,0.055972111
63.80789948,121.875,0.002175677,0.000213722,0.073674302
61.90330124,121.875,0.002111887,0.000336469,0.119491253
65.71250153,123.75,0.00201904,0.000223896,0.083169202
63.80789948,123.75,0.002026196,0.000249506,0.092355218
61.90330124,123.75,0.001949756,0.000261941,0.100759221
65.71250153,125.625,0.001863702,0.000138457,0.055718503
63.80789948,125.625,0.001918058,0.000229577,0.089769348
61.90330124,125.625,0.001896146,0.000189385,0.074909193
65.71250153,127.5,0.00183589,0.000118589,0.048446035
63.80789948,127.5,0.001905697,0.000206548,0.081288543
61.90330124,127.5,0.001892663,0.000184062,0.072937677
65.71250153,129.375,0.001838227,0.000119598,0.04879639
63.80789948,129.375,0.001894176,0.000181624,0.071914085
61.90330124,129.375,0.002000261,0.000265558,0.0995712
65.71250153,131.25,0.001969285,0.000174098,0.066304924
63.80789948,131.25,0.002126333,0.000154395,0.054458238
61.90330124,131.25,0.002257191,0.000171874,0.057108699
65.71250153,133.125,0.001990067,0.000143356,0.054026935
63.80789948,133.125,0.002085727,0.000152088,0.05468871
61.90330124,133.125,0.002212375,0.000158339,0.053677388
65.71250153,135,0.00199781,0.000135293,0.050790481
63.80789948,135,0.00204446,0.000141565,0.051932498
61.90330124,135,0.002134292,0.000152834,0.053706674
65.71250153,136.875,0.001976712,0.000138361,0.052496464
63.80789948,136.875,0.001997058,0.000134139,0.050376368
61.90330124,136.875,0.002046523,0.000141384,0.051813786
65.71250153,138.75,0.001944245,0.000146324,0.056445048
63.80789948,138.75,0.001921238,0.000138815,0.054189504
61.90330124,138.75,0.001953176,0.000139261,0.053474753
65.71250153,140.625,0.001914639,0.000143638,0.056265809
63.80789948,140.625,0.001863294,0.000122366,0.049254109
61.90330124,140.625,0.001899735,0.000129392,0.051082922
65.71250153,142.5,0.001917563,0.000147856,0.057829836
63.80789948,142.5,0.001888523,0.000136616,0.054255271
61.90330124,142.5,0.001901737,0.000130845,0.051602344
65.71250153,144.375,0.001980162,0.000150976,0.057183327
63.80789948,144.375,0.001901767,0.000128819,0.050802184
61.90330124,144.375,0.001937073,0.000132066,0.051133722
65.71250153,146.25,0.002020347,0.000142833,0.05302308
63.80789948,146.25,0.001971468,0.000135872,0.051689453
61.90330124,146.25,0.001979365,0.000135796,0.051454418
65.71250153,148.125,0.002052112,0.000148163,0.054150097
63.80789948,148.125,0.001999841,0.000139138,0.05218089
61.90330124,148.125,0.001993351,0.000137858,0.0518693
65.71250153,150,0.002076205,0.000150362,0.054316324
63.80789948,150,0.002027198,0.000141869,0.052487217
61.90330124,150,0.001929556,0.000149232,0.058004877
65.71250153,151.875,0.002089335,0.000151491,0.054380044
63.80789948,151.875,0.002039143,0.000138652,0.050996268
61.90330124,151.875,0.001864866,0.000131765,0.052992411
65.71250153,153.75,0.002084527,0.000151023,0.05433705
63.80789948,153.75,0.001975147,0.000172031,0.065323393
61.90330124,153.75,0.001841781,0.000116036,0.04725154
65.71250153,155.625,0.002057636,0.000145181,0.052917787
63.80789948,155.625,0.001923059,0.000168211,0.065603072
61.90330124,155.625,0.001846928,0.00011497,0.046686896
65.71250153,157.5,0.002013661,0.000164068,0.061108235
63.80789948,157.5,0.001881974,0.000139211,0.055478091
61.90330124,157.5,0.001911691,0.000147898,0.058023636
65.71250153,159.375,0.001946089,0.000170601,0.065747681
63.80789948,159.375,0.001938095,0.000149995,0.058044817
61.90330124,159.375,0.002004233,0.000133091,0.049803634
65.71250153,161.25,0.001916259,0.000167151,0.065420945
63.80789948,161.25,0.001948928,0.000141894,0.054604656
61.90330124,161.25,0.001996267,0.000133031,0.049979879
65.71250153,163.125,0.001943284,0.000174174,0.067221691
63.80789948,163.125,0.001956333,0.000136928,0.052494218
61.90330124,163.125,0.001894368,0.00011631,0.046048164
65.71250153,165,0.001950165,0.00016066,0.061786912
63.80789948,165,0.001960271,0.000149035,0.057020783
61.90330124,165,0.00196578,0.000138267,0.052752584
65.71250153,166.875,0.001952939,0.00015178,0.058288912
63.80789948,166.875,0.001961572,0.000143763,0.054967309
61.90330124,166.875,0.001932535,0.000149962,0.058198971
65.71250153,168.75,0.001978987,0.000144093,0.054608811
63.80789948,168.75,0.001977831,0.000134655,0.051061764
61.90330124,168.75,0.001907794,0.00014464,0.056861579
65.71250153,170.625,0.001986791,0.000138058,0.052116062
63.80789948,170.625,0.001981314,0.000134948,0.051082792
61.90330124,170.625,0.001897448,0.000141343,0.055868331
65.71250153,172.5,0.001988962,0.000136295,0.051394176
63.80789948,172.5,0.001973847,0.000130976,0.049766884
61.90330124,172.5,0.001898057,0.0001377,0.054410853
65.71250153,174.375,0.001982084,0.000134649,0.050949679
63.80789948,174.375,0.001973103,0.000130542,0.049620659
61.90330124,174.375,0.001881733,0.000132105,0.052652723
65.71250153,176.25,0.001974955,0.000137206,0.052104619
63.80789948,176.25,0.001968221,0.000127267,0.048495538
61.90330124,176.25,0.001859194,0.00011656,0.047020283
65.71250153,178.125,0.00190977,0.000151058,0.059323282
63.80789948,178.125,0.00194521,0.000141098,0.054402212
61.90330124,178.125,0.001870286,0.000118844,0.047657616
65.71250153,180,0.001873918,0.00014026,0.056136268
63.80789948,180,0.001872154,0.000122274,0.048983965
61.90330124,180,0.001872283,0.000118664,0.047534496
65.71250153,-178.125,0.001855346,0.00012708,0.051370589
63.80789948,-178.125,0.001869678,0.00012036,0.048280888
65.71250153,-176.25,0.001876285,0.000137264,0.054867959
63.80789948,-176.25,0.001864481,0.000117825,0.047395773
65.71250153,-174.375,0.001873097,0.000132677,0.053124671
63.80789948,-174.375,0.00184603,0.000114374,0.046467386
61.90330124,-174.375,0.001866156,0.00011576,0.046523598
65.71250153,-172.5,0.001854425,0.000121034,0.048950735
63.80789948,-172.5,0.001852614,0.000114999,0.046555548
61.90330124,-172.5,0.001852259,0.000113954,0.04614132
65.71250153,-170.625,0.00183324,0.000110228,0.04509558
63.80789948,-170.625,0.001843327,0.000112675,0.045844222
61.90330124,-170.625,0.001843125,0.000112012,0.045579818
65.71250153,-168.75,0.001836941,0.000111819,0.045654368
63.80789948,-168.75,0.001838704,0.000111657,0.045544388
61.90330124,-168.75,0.001842948,0.00011229,0.045697115
65.71250153,-166.875,0.001835858,0.000111419,0.04551765
63.80789948,-166.875,0.001839663,0.000112907,0.046030188
61.90330124,-166.875,0.001850749,0.000114277,0.046309609
65.71250153,-165,0.001874871,0.000141954,0.056785695
63.80789948,-165,0.001842456,0.000113684,0.046276839
61.90330124,-165,0.001984457,0.000150265,0.056790574
65.71250153,-163.125,0.001885731,0.000151557,0.060278021
63.80789948,-163.125,0.001852375,0.000119513,0.048389075
61.90330124,-163.125,0.002065383,0.000151191,0.054901704
65.71250153,-161.25,0.001968042,0.000201106,0.076639295
63.80789948,-161.25,0.002098273,0.000168063,0.060071968
61.90330124,-161.25,0.002100408,0.000151577,0.054124159
65.71250153,-159.375,0.002068041,0.00016816,0.060985363
63.80789948,-159.375,0.002105705,0.000151018,0.0537888
61.90330124,-159.375,0.002094329,0.000146672,0.052524823
65.71250153,-157.5,0.002079222,0.000150304,0.054216562
63.80789948,-157.5,0.002102934,0.000150059,0.053517865
61.90330124,-157.5,0.002059975,0.000151618,0.055201493
65.71250153,-155.625,0.002075079,0.00014638,0.052906277
63.80789948,-155.625,0.002078744,0.000147003,0.05303776
61.90330124,-155.625,0.00199911,0.000154317,0.057894471
65.71250153,-153.75,0.002061964,0.000144933,0.052716772
63.80789948,-153.75,0.002061374,0.000148129,0.05389467
61.90330124,-153.75,0.00188891,0.000139434,0.055363093
65.71250153,-151.875,0.002051466,0.000146268,0.053474302
63.80789948,-151.875,0.002034844,0.000150485,0.055465413
61.90330124,-151.875,0.00187774,0.000129732,0.051816901
65.71250153,-150,0.002044277,0.000150012,0.055036174
63.80789948,-150,0.002009977,0.000150556,0.056178329
61.90330124,-150,0.001878287,0.000132492,0.052904251
65.71250153,-148.125,0.002033678,0.000158361,0.058401927
63.80789948,-148.125,0.001974196,0.000154406,0.058659183
61.90330124,-148.125,0.001870143,0.000130272,0.052244209
65.71250153,-146.25,0.002027614,0.000163616,0.060520249
63.80789948,-146.25,0.001976457,0.000161018,0.061100864
61.90330124,-146.25,0.001856231,0.00012002,0.048493349
65.71250153,-144.375,0.002018907,0.000174484,0.064818669
63.80789948,-144.375,0.001955106,0.000166225,0.063765598
61.90330124,-144.375,0.001843015,0.000116188,0.047281678
65.71250153,-142.5,0.002015961,0.000178142,0.066274215
63.80789948,-142.5,0.001955814,0.000168005,0.064425121
61.90330124,-142.5,0.001842599,0.000115924,0.047184994
65.71250153,-140.625,0.002004953,0.000171125,0.064013517
63.80789948,-140.625,0.001957165,0.000157533,0.060367777
61.90330124,-140.625,0.001867807,0.000138789,0.055729271
65.71250153,-138.75,0.002006898,0.000161941,0.060519218
63.80789948,-138.75,0.001948292,0.000148264,0.05707442
61.90330124,-138.75,0.001903676,0.000133972,0.05278156
65.71250153,-136.875,0.00201,0.000156618,0.058439478
63.80789948,-136.875,0.001941202,0.00014288,0.055203029
61.90330124,-136.875,0.001924809,0.000126306,0.049214821
65.71250153,-135,0.002020639,0.00014709,0.054595536
63.80789948,-135,0.001936312,0.000135553,0.052504255
61.90330124,-135,0.001927851,0.000125695,0.048899856
65.71250153,-133.125,0.00201714,0.000145216,0.053993218
63.80789948,-133.125,0.001929384,0.000137846,0.053584096
61.90330124,-133.125,0.001927556,0.000124481,0.048434737
65.71250153,-131.25,0.001999875,0.000162847,0.061071542
63.80789948,-131.25,0.0018913,0.000137558,0.054549084
61.90330124,-131.25,0.00192954,0.000126204,0.049054771
65.71250153,-129.375,0.00199343,0.000172105,0.064752049
63.80789948,-129.375,0.001881169,0.000142655,0.056874894
61.90330124,-129.375,0.001939786,0.000133865,0.051757832
65.71250153,-127.5,0.002019619,0.000172295,0.063983098
63.80789948,-127.5,0.001927814,0.000172353,0.067052601
61.90330124,-127.5,0.001972863,0.00014092,0.05357171
65.71250153,-125.625,0.002048514,0.00016932,0.061991372
63.80789948,-125.625,0.002013111,0.000165731,0.06174448
61.90330124,-125.625,0.002054945,0.000146364,0.053418996
65.71250153,-123.75,0.002072968,0.000166836,0.060361275
63.80789948,-123.75,0.002087758,0.000148254,0.053258246
61.90330124,-123.75,0.002139983,0.000150128,0.052615338
65.71250153,-121.875,0.001850541,0.000111863,0.045336476
63.80789948,-121.875,0.00212327,0.000161812,0.057156665
61.90330124,-121.875,0.002210105,0.000157936,0.053595665
65.71250153,-120,0.001839437,0.000110528,0.04506604
63.80789948,-120,0.002147344,0.000168414,0.058821753
61.90330124,-120,0.002258769,0.000171758,0.057030426
65.71250153,-118.125,0.001988142,0.000199459,0.075243177
63.80789948,-118.125,0.002146829,0.000163048,0.056961315
61.90330124,-118.125,0.002287307,0.000244512,0.080174599
65.71250153,-116.25,0.002023052,0.000182727,0.06774185
63.80789948,-116.25,0.002120965,0.000179283,0.063396798
61.90330124,-116.25,0.002248884,0.000192741,0.064278974
65.71250153,-114.375,0.001984111,0.000182404,0.068949092
63.80789948,-114.375,0.002093173,0.000191108,0.068475388
61.90330124,-114.375,0.002207381,0.00021217,0.072088986
65.71250153,-112.5,0.001953047,0.000179192,0.0688123
63.80789948,-112.5,0.00207536,0.000171576,0.062004558
61.90330124,-112.5,0.002162679,0.00019073,0.066143725
65.71250153,-110.625,0.001959188,0.00017865,0.068389206
63.80789948,-110.625,0.002060637,0.000158422,0.057660104
61.90330124,-110.625,0.002141151,0.000159318,0.055805781
65.71250153,-108.75,0.001958247,0.000178977,0.068547392
63.80789948,-108.75,0.002043647,0.000154207,0.05659265
61.90330124,-108.75,0.002109236,0.000150387,0.053474301
65.71250153,-106.875,0.001952101,0.000169669,0.065186955
63.80789948,-106.875,0.00203241,0.000150602,0.055574991
61.90330124,-106.875,0.002071761,0.000147114,0.053256882
65.71250153,-105,0.001928916,0.000168268,0.065426017
63.80789948,-105,0.00201898,0.000150409,0.055873186
61.90330124,-105,0.002050024,0.000148194,0.054216607
65.71250153,-103.125,0.001922915,0.000155992,0.060842069
63.80789948,-103.125,0.00198291,0.000171384,0.064823064
61.90330124,-103.125,0.002035979,0.000155653,0.057338339
65.71250153,-101.25,0.001922229,0.000147574,0.057579303
63.80789948,-101.25,0.001928633,0.000170705,0.066383334
61.90330124,-101.25,0.002005309,0.000194431,0.072718713
65.71250153,-99.375,0.001929775,0.000144082,0.055996882
63.80789948,-99.375,0.001927475,0.000169303,0.065877374
61.90330124,-99.375,0.001979089,0.000207648,0.078690648
65.71250153,-97.5,0.001936924,0.000137469,0.053229524
63.80789948,-97.5,0.001948648,0.000161065,0.061991082
61.90330124,-97.5,0.001979329,0.000204064,0.077323145
65.71250153,-95.625,0.001922177,0.000143884,0.056141155
63.80789948,-95.625,0.001956954,0.000160512,0.06151617
61.90330124,-95.625,0.001950923,0.000176426,0.067824154
65.71250153,-93.75,0.001875959,0.000137344,0.054909554
63.80789948,-93.75,0.001927083,0.000149979,0.058370204
61.90330124,-93.75,0.001902516,0.000146989,0.057945387
65.71250153,-91.875,0.001837504,0.000116414,0.047515938
63.80789948,-91.875,0.001885108,0.000144959,0.05767253
61.90330124,-91.875,0.001835803,0.000110749,0.045245657
65.71250153,-90,0.001827108,0.000109501,0.044948471
63.80789948,-90,0.001835373,0.000110948,0.045337493
61.90330124,-90,0.001833345,0.000110279,0.045114008
65.71250153,-88.125,0.001826606,0.000109386,0.044913524
63.80789948,-88.125,0.001836237,0.000111348,0.04547937
61.90330124,-88.125,0.001833619,0.000110368,0.045143338
65.71250153,-86.25,0.001831453,0.000109656,0.04490545
63.80789948,-86.25,0.001836688,0.00011089,0.045281035
61.90330124,-86.25,0.001832647,0.000109779,0.044926563
65.71250153,-84.375,0.001830395,0.000109754,0.044971563
63.80789948,-84.375,0.001859087,0.000119493,0.048206435
61.90330124,-84.375,0.001833943,0.000109987,0.044979771
65.71250153,-82.5,0.001832845,0.000109741,0.044906141
63.80789948,-82.5,0.001836108,0.000110258,0.045037482
61.90330124,-82.5,0.001843287,0.000110998,0.045163217
65.71250153,-80.625,0.001833092,0.000109762,0.044908371
63.80789948,-80.625,0.001834774,0.000110004,0.04496643
61.90330124,-80.625,0.001847319,0.000111336,0.045201588
65.71250153,-78.75,0.001833257,0.000109777,0.044910638
63.80789948,-78.75,0.001833543,0.000109824,0.044923042
61.90330124,-78.75,0.001839398,0.000110469,0.045043055
65.71250153,-76.875,0.00183342,0.000109787,0.044910774
63.80789948,-76.875,0.001833,0.000109761,0.044910474
61.90330124,-76.875,0.001838142,0.000112285,0.045814446
65.71250153,-75,0.001834185,0.000109846,0.044916215
63.80789948,-75,0.001832727,0.000109733,0.044905431
61.90330124,-75,0.001831829,0.0001101,0.045077798
65.71250153,-73.125,0.001874587,0.000115295,0.046128343
63.80789948,-73.125,0.001832759,0.000109737,0.044906639
61.90330124,-73.125,0.00183519,0.000110515,0.04516514
65.71250153,-71.25,0.001884467,0.000116975,0.046555038
63.80789948,-71.25,0.001852884,0.000117586,0.047595988
61.90330124,-71.25,0.001836306,0.000110049,0.044947055
65.71250153,-69.375,0.001881502,0.000117288,0.046752973
63.80789948,-69.375,0.001878128,0.000116504,0.046523865
61.90330124,-69.375,0.001839542,0.000110273,0.04495963
65.71250153,-67.5,0.001851485,0.000116853,0.047334972
63.80789948,-67.5,0.001867704,0.000115269,0.046287536
61.90330124,-67.5,0.001838653,0.000110191,0.044947826
65.71250153,-65.625,0.001829312,0.000109531,0.044906837
63.80789948,-65.625,0.001843749,0.000112883,0.04591863
61.90330124,-65.625,0.001836481,0.000110035,0.044937137
65.71250153,-63.75,0.001829532,0.000109761,0.044995594
63.80789948,-63.75,0.001831297,0.000109666,0.044913333
61.90330124,-63.75,0.001835615,0.000109982,0.044936757
65.71250153,-61.875,0.00182973,0.000109555,0.044906157
63.80789948,-61.875,0.001832458,0.000109778,0.044930812
65.71250153,-60,0.001832537,0.000109788,0.044932863
65.71250153,-54.375,0.001851234,0.000111463,0.04515759
63.80789948,-54.375,0.001864997,0.000114102,0.04588545
65.71250153,-52.5,0.001832172,0.00010972,0.044913867
63.80789948,-52.5,0.001841981,0.000110771,0.045102698
61.90330124,-52.5,0.001866923,0.000114536,0.046012695
65.71250153,-50.625,0.001829197,0.000109528,0.044908246
63.80789948,-50.625,0.001833519,0.000109812,0.044918377
61.90330124,-50.625,0.0018391,0.000110478,0.045053658
65.71250153,-48.75,0.001827833,0.000109435,0.044903611
63.80789948,-48.75,0.001828078,0.00010945,0.044903702
61.90330124,-48.75,0.001830323,0.000109587,0.044904715
63.80789948,-46.875,0.001827681,0.000109422,0.044901956
61.90330124,-46.875,0.001829091,0.000109509,0.044903087
61.90330124,-45,0.001829047,0.000109506,0.044902956
61.90330124,-43.125,0.001830119,0.000109572,0.044903818
65.71250153,-26.25,0.001908986,0.000119126,0.046801911
63.80789948,-26.25,0.001989914,0.000137432,0.051798343
65.71250153,-24.375,0.001915866,0.000120616,0.047217289
63.80789948,-24.375,0.002016272,0.000140475,0.052252978
65.71250153,-22.5,0.001967348,0.000127588,0.048639547
63.80789948,-22.5,0.002019248,0.000136593,0.050734067
61.90330124,-22.5,0.00216727,0.000153115,0.05298642
65.71250153,-20.625,0.001876837,0.00011575,0.046254849
63.80789948,-20.625,0.002025684,0.000141352,0.052334776
61.90330124,-20.625,0.002156015,0.000148964,0.051819208
65.71250153,-18.75,0.001880667,0.00012154,0.048469365
63.80789948,-18.75,0.001962702,0.000133257,0.050920871
61.90330124,-18.75,0.002128484,0.000145209,0.051166426
65.71250153,-16.875,0.00192631,0.000126968,0.049434226
63.80789948,-16.875,0.001981133,0.000123733,0.046841939
61.90330124,-16.875,0.00212425,0.000141182,0.049846399
65.71250153,-15,0.001925579,0.000128348,0.049990557
63.80789948,-15,0.001986741,0.000124767,0.047100057
65.71250153,-13.125,0.001916795,0.000120346,0.047088705
63.80789948,-13.125,0.002012728,0.000127024,0.047332785
63.80789948,-9.375,0.002045632,0.000137042,0.050244283
61.90330124,-9.375,0.002176906,0.000167371,0.057663685
63.80789948,-7.5,0.001993288,0.000133603,0.05026968
61.90330124,-7.5,0.002110757,0.000158,0.056141129
63.80789948,-5.625,0.001954705,0.000125135,0.048013098
61.90330124,-5.625,0.002067817,0.000149257,0.054135858
61.90330124,-3.75,0.002068491,0.0001485,0.05384354
61.90330124,-1.875,0.002109391,0.000163949,0.058292511
59.99860001,0,0.002144124,0.000190894,0.066773447
58.09389877,0,0.002085884,0.000156721,0.056350429
56.18930054,0,0.002172737,0.000205571,0.070960421
59.99860001,3.75,0.001999379,0.000147962,0.055502894
58.09389877,3.75,0.002066152,0.000170225,0.061790526
59.99860001,5.625,0.002009624,0.000167232,0.062411606
58.09389877,5.625,0.002093274,0.000230028,0.082416768
56.18930054,5.625,0.00227947,0.000289877,0.095376561
59.99860001,7.5,0.001914755,0.000138235,0.054146143
58.09389877,7.5,0.002184007,0.000241075,0.082786384
56.18930054,7.5,0.002728518,0.00210154,0.577659663
59.99860001,9.375,0.002075788,0.000136467,0.049306529
58.09389877,9.375,0.002233125,0.000219438,0.073698674
56.18930054,9.375,0.145710874,0.511597234,2.633282705
59.99860001,11.25,0.002127801,0.000146609,0.051676244
58.09389877,11.25,0.002304209,0.000171227,0.05573291
56.18930054,11.25,0.007817742,0.03982959,3.82107683
59.99860001,13.125,0.002201207,0.000155464,0.052970011
58.09389877,13.125,0.004398936,0.016912977,2.883591031
56.18930054,13.125,0.33309115,1.028653567,2.316153325
59.99860001,15,0.002267123,0.000165778,0.054841945
58.09389877,15,0.013444121,0.094693972,5.282642149
56.18930054,15,0.105749774,0.438817694,3.112188885
59.99860001,16.875,0.00232701,0.000203077,0.065452252
58.09389877,16.875,0.002284645,0.001557981,0.511451708
56.18930054,16.875,0.002325819,0.002102579,0.678012641
59.99860001,18.75,0.002025204,0.000172885,0.064025147
58.09389877,18.75,0.002077777,0.000344623,0.124396105
56.18930054,18.75,0.002180232,0.000759532,0.261278935
59.99860001,20.625,0.001961089,0.000130424,0.04987934
58.09389877,20.625,0.002018484,0.000155838,0.057904257
56.18930054,20.625,0.002163176,0.000492108,0.170620028
59.99860001,22.5,0.001935539,0.000128027,0.049608959
58.09389877,22.5,0.002002319,0.000160386,0.060075276
56.18930054,22.5,0.016642148,0.059594465,2.685701874
59.99860001,24.375,0.002359866,0.000991874,0.315231936
58.09389877,24.375,0.003480333,0.006665661,1.436427597
56.18930054,24.375,0.057114191,0.23814902,3.127274708
59.99860001,26.25,0.002815266,0.002355849,0.627609145
58.09389877,26.25,0.027021492,0.103336344,2.868170939
56.18930054,26.25,0.110516037,0.423147783,2.871627017
59.99860001,28.125,0.005170996,0.015339901,2.224895296
58.09389877,28.125,0.173721909,0.735058844,3.173428931
56.18930054,28.125,0.158070247,0.640187209,3.037512853
59.99860001,30,0.006439855,0.033031629,3.846937884
58.09389877,30,0.061182782,0.251624912,3.084506439
56.18930054,30,0.107795577,0.536709179,3.734215231
59.99860001,31.875,0.011740269,0.071764572,4.584514289
58.09389877,31.875,0.071646382,0.500206679,5.236203103
56.18930054,31.875,0.055265752,0.317673764,4.311084422
59.99860001,33.75,0.009716357,0.065268844,5.038064437
58.09389877,33.75,0.02166186,0.147394314,5.103242954
56.18930054,33.75,0.019768527,0.095397366,3.619289699
59.99860001,35.625,0.006950837,0.041383695,4.465328409
58.09389877,35.625,0.01840452,0.133540984,5.441909909
56.18930054,35.625,0.049550632,0.316569901,4.791612481
59.99860001,37.5,0.005732278,0.030511576,3.992075049
58.09389877,37.5,0.014618985,0.107827054,5.531867806
56.18930054,37.5,0.058931608,0.301920361,3.842424812
59.99860001,39.375,0.005282543,0.026508992,3.76366886
58.09389877,39.375,0.012588041,0.081211468,4.838608345
56.18930054,39.375,0.090163645,0.382370508,3.180637623
59.99860001,41.25,0.005083623,0.024705797,3.64491005
58.09389877,41.25,0.004523573,0.016377355,2.715334832
56.18930054,41.25,0.109849502,0.420297014,2.869587533
59.99860001,43.125,0.004016116,0.015190379,2.836766735
58.09389877,43.125,0.003177537,0.004891823,1.154626212
56.18930054,43.125,0.070539821,0.311153791,3.308278088
59.99860001,45,0.00241809,0.000955121,0.296242381
58.09389877,45,0.002512031,0.000799279,0.238635198
56.18930054,45,0.035597974,0.166982,3.518079375
59.99860001,46.875,0.00266275,0.003177857,0.895087127
58.09389877,46.875,0.002506279,0.000892678,0.267132364
56.18930054,46.875,0.033117944,0.150999568,3.419586528
59.99860001,48.75,0.002471673,0.001438514,0.436499909
58.09389877,48.75,0.003110494,0.004206259,1.014210017
56.18930054,48.75,0.064086291,0.285995324,3.34699494
59.99860001,50.625,0.002343251,0.000281895,0.09022577
58.09389877,50.625,0.004379834,0.01491719,2.554410035
56.18930054,50.625,0.096038802,0.41191523,3.216787549
59.99860001,52.5,0.002311709,0.000177368,0.057544584
58.09389877,52.5,0.004290575,0.015879428,2.775751921
56.18930054,52.5,0.047605267,0.227975617,3.591655371
59.99860001,54.375,0.002290524,0.000175915,0.05760079
58.09389877,54.375,0.002505402,0.001390391,0.416217852
56.18930054,54.375,0.008333635,0.041159435,3.704215212
59.99860001,56.25,0.002270616,0.000174695,0.057702937
58.09389877,56.25,0.00233685,0.000205071,0.065816556
56.18930054,56.25,0.002425314,0.000553543,0.171176735
59.99860001,58.125,0.002253474,0.000173187,0.057640111
58.09389877,58.125,0.002318078,0.000170766,0.055250282
56.18930054,58.125,0.002361609,0.000198142,0.062926016
59.99860001,60,0.002261319,0.000174711,0.057945468
58.09389877,60,0.002320878,0.000177725,0.057432635
56.18930054,60,0.006508484,0.035585789,4.100700335
59.99860001,61.875,0.002277757,0.000174207,0.057361502
58.09389877,61.875,0.002420772,0.000566229,0.175428276
56.18930054,61.875,0.02787113,0.110106971,2.962930757
59.99860001,63.75,0.002291762,0.00017573,0.057509239
58.09389877,63.75,0.005622743,0.028021375,3.737683162
56.18930054,63.75,0.115002753,0.425385794,2.774188766
59.99860001,65.625,0.002310146,0.000242594,0.078759172
58.09389877,65.625,0.014419425,0.103242069,5.369947418
56.18930054,65.625,0.169235822,0.654626484,2.901098933
59.99860001,67.5,0.002305636,0.000281449,0.091552504
58.09389877,67.5,0.013222581,0.09247263,5.24515381
56.18930054,67.5,0.11951562,0.496398947,3.115067385
59.99860001,69.375,0.002266962,0.000182331,0.060322122
58.09389877,69.375,0.006411459,0.034770068,4.067334644
56.18930054,69.375,0.070969065,0.278130391,2.939277738
59.99860001,71.25,0.002245125,0.000173372,0.057916151
58.09389877,71.25,0.003313029,0.007428632,1.681685918
56.18930054,71.25,0.045817632,0.167040381,2.734324764
59.99860001,73.125,0.002233018,0.000169821,0.057037373
58.09389877,73.125,0.002659541,0.002050604,0.578277389
56.18930054,73.125,0.044427237,0.156632786,2.644202002
59.99860001,75,0.002231907,0.000168302,0.056555295
58.09389877,75,0.002420594,0.000605774,0.187693735
56.18930054,75,0.024327808,0.090211675,2.781128305
